length of solution,time(s),,length of solution,average time(s)
24,0.000480413,,,
24,0.000402927,,,
24,0.000364065,,,
24,0.000439882,,,
24,0.000370264,,,
24,0.000381231,,,
24,0.000590086,,,
24,0.000406504,,,
24,0.000526428,,,
24,0.000404596,,,
24,0.000404835,,,
24,0.000437498,,,
24,0.000431538,,,
24,0.000438452,,,
24,0.000387907,,,
24,0.000512838,,,
24,0.0011518,,,
24,0.000455856,,,
24,0.00069499,,,
24,0.000473022,,,
24,0.000589371,,,
24,0.000412226,,,
24,0.000411749,,,
24,0.000424862,,,
24,0.000432014,,,
24,0.000573635,,,
24,0.000411987,,,
24,0.0004282,,,
24,0.000433922,,,
24,0.000431299,,,
24,0.00041008,,,
24,0.000376225,,,
24,0.000411272,,,
24,0.00053215,,,
24,0.00043273,,,
24,0.000436783,,,
24,0.000407457,,,
24,0.000529289,,,
24,0.000409126,,,
24,0.000379801,,,
24,0.00055027,,,
24,0.000393391,,,
24,0.00038147,,,
24,0.000407934,,,
24,0.000554085,,,
24,0.00040555,,,
24,0.000405788,,,
24,0.000406504,,,
24,0.000389099,,,
24,0.001160622,,,
24,0.000438452,,,
24,0.000425816,,,
24,0.000412226,,,
24,0.000412226,,,
24,0.000389576,,,
24,0.000444412,,,
24,0.000405073,,,
24,0.000388145,,,
24,0.000378847,,,
24,0.000442982,,,
24,0.000427723,,,
24,0.000454664,,,
24,0.000407934,,,
24,0.000407934,,,
24,0.000572205,,,
24,0.001203537,,,
24,0.000428677,,,
24,0.000463247,,,
24,0.00038147,,,
24,0.000399828,,,
24,0.000436544,,,
24,0.000421762,,,
24,0.00041008,,,
24,0.000408411,,,
24,0.000441313,,,
24,0.000386953,,,
24,0.000440836,,,
24,0.000472307,,,
24,0.000395775,,,
24,0.000420809,,,
24,0.000380516,,,
24,0.00036931,,,
24,0.000418663,,,
24,0.000488997,,,
24,0.000380039,,,
24,0.000390291,,,
24,0.000755787,,,
24,0.000776529,,,
24,0.000532866,,,
24,0.000494719,,,
24,0.000417471,,,
24,0.000389814,,,
24,0.000618219,,,
24,0.000391483,,,
24,0.000428915,,,
24,0.000540495,,,
24,0.000408888,,,
24,0.000413656,,,
24,0.000429869,,,
24,0.000409842,,,
24,0.00043416,,,
24,0.000566006,,,
24,0.000355005,,,
24,0.000438452,,,
24,0.000587702,,,
24,0.000393152,,,
24,0.000402689,,,
24,0.000906467,,,
24,0.000409365,,,
24,0.000432253,,,
24,0.000384808,,,
24,0.000384092,,,
24,0.000393867,,,
24,0.000406504,,,
24,0.000392437,,,
24,0.000468493,,,
24,0.000348806,,,
24,0.000385761,,,
24,0.000413895,,,
24,0.000457764,,,
24,0.000387669,,,
24,0.000424385,,,
24,0.000538588,,,
24,0.000419617,,,
24,0.000402451,,,
24,0.000414371,,,
24,0.000410557,,,
24,0.000373125,,,
24,0.000561237,,,
24,0.000404596,,,
24,0.000382423,,,
24,0.000364065,,,
24,0.000437737,,,
24,0.000386715,,,
24,0.000408888,,,
24,0.000402451,,,
24,0.000658274,,,
24,0.000884056,,,
24,0.000491142,,,
24,0.000397921,,,
24,0.000380278,,,
24,0.000381708,,,
24,0.000415802,,,
24,0.000385046,,,
24,0.000426531,,,
24,0.001132727,,,
24,0.000391722,,,
24,0.000429392,,,
24,0.000411987,,,
24,0.000520468,,,
24,0.000406504,,,
24,0.000576019,,,
24,0.00039053,,,
24,0.000425577,,,
24,0.000400305,,,
24,0.000543118,,,
24,0.000556946,,,
24,0.000411272,,,
24,0.00039959,,,
24,0.000384808,,,
24,0.000524998,,,
24,0.000413895,,,
24,0.000425339,,,
24,0.000385284,,,
24,0.000444174,,,
24,0.000407696,,,
24,0.000399113,,,
24,0.000359774,,,
24,0.000387669,,,
24,0.000535488,,,
24,0.00042963,,,
24,0.000399828,,,
24,0.00038743,,,
24,0.0004282,,,
24,0.000399828,,,
24,0.000406027,,,
24,0.000514746,,,
24,0.000404596,,,
24,0.00043416,,,
24,0.000454426,,,
24,0.000420094,,,
24,0.000382423,,,
24,0.000392675,,,
24,0.000412941,,,
24,0.00038147,,,
24,0.000445366,,,
24,0.000402689,,,
24,0.000664234,,,
24,0.000372887,,,
24,0.000438452,,,
24,0.000470877,,,
24,0.000542164,,,
24,0.000646114,,,
24,0.000386477,,,
24,0.000358343,,,
24,0.000414133,,,
24,0.000480413,,,
24,0.000388861,,,
24,0.00043273,,,
24,0.000427961,,,
24,0.000374079,,,
24,0.000430107,,,
24,0.000410318,,,
24,0.000505447,,,
24,0.000466108,,,
24,0.000415802,,,
24,0.000408411,,,
24,0.000623465,,,
24,0.000535727,,,
24,0.000388384,,,
24,0.000404358,,,
24,0.000696898,,,
24,0.000404835,,,
24,0.000378132,,,
24,0.000436306,,,
24,0.000417709,,,
24,0.000421286,,,
24,0.000425816,,,
24,0.000678301,,,
24,0.000387907,,,
24,0.000396967,,,
24,0.000385046,,,
24,0.000409842,,,
24,0.000404835,,,
24,0.000413418,,,
24,0.000469685,,,
24,0.000424862,,,
24,0.000435591,,,
24,0.000395775,,,
24,0.000409365,,,
24,0.000417948,,,
24,0.00041008,,,
24,0.000413656,,,
24,0.000426054,,,
24,0.000441074,,,
24,0.000470161,,,
24,0.000585318,,,
24,0.000961065,,,
24,0.000408411,,,
24,0.000411987,,,
24,0.000414371,,,
24,0.000422001,,,
24,0.000413656,,,
24,0.00053668,,,
24,0.000494003,,,
24,0.000430346,,,
24,0.000410318,,,
24,0.000436783,,,
24,0.000422478,,,
24,0.000427485,,,
24,0.000417233,,,
24,0.000436783,,,
24,0.000402212,,,
24,0.000413656,,,
24,0.000465631,,,
24,0.000435352,,,
24,0.000393867,,,
24,0.000392199,,,
24,0.000430346,,,
24,0.000421524,,,
24,0.000391483,,,
24,0.000411987,,,
24,0.000404358,,,
24,0.00054574,,,
24,0.000417948,,,
24,0.000404596,,,
24,0.000477314,,,
24,0.000402689,,,
24,0.000382423,,,
24,0.000436544,,,
24,0.000386,,,
24,0.000412941,,,
24,0.000431299,,,
24,0.000411034,,,
24,0.00039196,,,
24,0.000335932,,,
24,0.000405788,,,
24,0.000413895,,,
24,0.000520468,,,
24,0.000441313,,,
24,0.000395775,,,
24,0.000388861,,,
24,0.000342607,,,
24,0.000388145,,,
24,0.000408649,,,
24,0.00043273,,,
24,0.000561237,,,
24,0.000387907,,,
24,0.000405312,,,
24,0.000499487,,,
24,0.000507355,,,
24,0.000425816,,,
24,0.000406504,,,
24,0.000439167,,,
24,0.000406504,,,
24,0.000380993,,,
24,0.000393152,,,
24,0.000404596,,,
24,0.000420809,,,
24,0.000408649,,,
24,0.000653267,,,
24,0.000408649,,,
24,0.000403404,,,
24,0.000432491,,,
24,0.000385523,,,
24,0.000398636,,,
24,0.000406265,,,
24,0.00052762,,,
24,0.000407457,,,
24,0.000347137,,,
24,0.000550508,,,
24,0.000363111,,,
24,0.000383377,,,
24,0.000411749,,,
24,0.00049901,,,
24,0.000386477,,,
24,0.000646591,,,
24,0.00042963,,,
24,0.000501394,,,
24,0.000392675,,,
24,0.000379562,,,
24,0.000391722,,,
24,0.000555515,,,
24,0.00050354,,,
24,0.000407696,,,
24,0.000386715,,,
24,0.000407219,,,
24,0.000404835,,,
24,0.000421286,,,
24,0.000405312,,,
24,0.000514269,,,
24,0.000391722,,,
24,0.000487804,,,
24,0.000388861,,,
24,0.000404596,,,
24,0.000406742,,,
24,0.00036025,,,
24,0.000400543,,,
24,0.000435352,,,
24,0.000386953,,,
24,0.000369787,,,
24,0.000555992,,,
24,0.000670671,,,
24,0.000391006,,,
24,0.00037694,,,
24,0.000408888,,,
24,0.000398159,,,
24,0.000393152,,,
24,0.000407219,,,
24,0.001671076,,,
24,0.000365496,,,
24,0.00045085,,,
24,0.000441313,,,
24,0.0004704,,,
24,0.000394106,,,
24,0.000383139,,,
24,0.000447273,,,
24,0.000449896,,,
24,0.000393629,,,
24,0.000381947,,,
24,0.000393867,,,
24,0.000447512,,,
24,0.000431776,,,
24,0.000399828,,,
24,0.000457287,,,
24,0.000428438,,,
24,0.00042367,,,
24,0.000406027,,,
24,0.000408888,,,
24,0.00040102,,,
24,0.00041914,,,
24,0.000399828,,,
24,0.000427961,,,
24,0.000764132,,,
24,0.000419855,,,
24,0.000424385,,,
24,0.000385523,,,
24,0.000453949,,,
24,0.000381947,,,
24,0.000405312,,,
24,0.00036335,,,
24,0.000528336,,,
24,0.000421286,,,
24,0.000377893,,,
24,0.000427961,,,
24,0.000406981,,,
24,0.000677586,,,
24,0.000395298,,,
24,0.000410795,,,
24,0.000398874,,,
24,0.000444412,,,
24,0.000396252,,,
24,0.000422001,,,
24,0.000843287,,,
24,0.000407219,,,
24,0.000437498,,,
24,0.000376463,,,
24,0.000427008,,,
24,0.000422955,,,
24,0.000417709,,,
24,0.000385761,,,
24,0.000520468,,,
24,0.000370026,,,
24,0.000409126,,,
24,0.000498295,,,
24,0.000406027,,,
24,0.000391245,,,
24,0.00051403,,,
24,0.00039959,,,
24,0.00041151,,,
24,0.000399351,,,
24,0.000385046,,,
24,0.000401497,,,
24,0.000409126,,,
24,0.000360966,,,
24,0.000403881,,,
24,0.00040555,,,
24,0.00062871,,,
24,0.000435114,,,
24,0.000431776,,,
24,0.000681639,,,
24,0.000413895,,,
24,0.000391483,,,
24,0.000367165,,,
24,0.000409365,,,
24,0.000394106,,,
24,0.000410318,,,
24,0.000405073,,,
24,0.000390291,,,
24,0.000417471,,,
24,0.000429869,,,
24,0.000413179,,,
24,0.000409365,,,
24,0.000422001,,,
24,0.000435591,,,
24,0.000431299,,,
24,0.001034021,,,
24,0.000524759,,,
24,0.000521898,,,
24,0.000380516,,,
24,0.00073576,,,
24,0.000410318,,,
24,0.000438929,,,
24,0.00040555,,,
24,0.000413179,,,
24,0.000406027,,,
24,0.000426054,,,
24,0.000442028,,,
24,0.000400543,,,
24,0.000407934,,,
24,0.00041461,,,
24,0.000437737,,,
24,0.000419617,,,
24,0.000524998,,,
24,0.000380278,,,
24,0.000431299,,,
24,0.000415564,,,
24,0.000399113,,,
24,0.000390291,,,
24,0.000416756,,,
24,0.000385284,,,
24,0.000435591,,,
24,0.000379562,,,
24,0.000519276,,,
24,0.000427008,,,
24,0.000486135,,,
24,0.000490189,,,
24,0.000412464,,,
24,0.000405312,,,
24,0.000483036,,,
24,0.000407219,,,
24,0.000685692,,,
24,0.000383854,,,
24,0.000426054,,,
24,0.000440598,,,
24,0.000899792,,,
24,0.000500679,,,
24,0.000402451,,,
24,0.000399113,,,
24,0.000386953,,,
24,0.000451565,,,
24,0.000417233,,,
24,0.000392914,,,
24,0.000406265,,,
24,0.000416517,,,
24,0.000428915,,,
24,0.000409603,,,
24,0.000531673,,,
24,0.000433683,,,
24,0.000509024,,,
24,0.000409365,,,
24,0.000402212,,,
24,0.000427961,,,
24,0.000422478,,,
24,0.000405788,,,
24,0.000388861,,,
24,0.000408173,,,
24,0.000433207,,,
24,0.000394583,,,
24,0.000427008,,,
24,0.000406265,,,
24,0.000414133,,,
24,0.000381947,,,
24,0.000499964,,,
24,0.000429153,,,
24,0.000461578,,,
24,0.000951529,,,
24,0.000416756,,,
24,0.00042963,,,
24,0.000390768,,,
24,0.000386477,,,
24,0.00063777,,,
24,0.000576735,,,
24,0.000400543,,,
24,0.000539064,,,
24,0.000391722,,,
24,0.000403166,,,
24,0.000386715,,,
24,0.000388145,,,
24,0.000443459,,,
24,0.000408649,,,
24,0.000406742,,,
24,0.00041151,,,
24,0.000459433,,,
24,0.00041461,,,
24,0.000406504,,,
24,0.000429392,,,
24,0.000415325,,,
24,0.000419855,,,
24,0.000413656,,,
24,0.000519991,,,
24,0.000388145,,,
24,0.000388384,,,
24,0.000457764,,,
24,0.000489712,,,
24,0.000421762,,,
24,0.000428438,,,
24,0.000542164,,,
24,0.000402212,,,
24,0.000406981,,,
24,0.000408649,,,
24,0.000434399,,,
24,0.000500202,,,
24,0.000383854,,,
24,0.000511646,,,
24,0.000412226,,,
24,0.000428438,,,
24,0.000403881,,,
24,0.000404358,,,
24,0.000367641,,,
24,0.000384808,,,
24,0.000641346,,,
24,0.000381231,,,
24,0.000411034,,,
24,0.000389814,,,
24,0.000377893,,,
24,0.000408173,,,
24,0.000411987,,,
24,0.000570536,,,
24,0.000374317,,,
24,0.000387907,,,
24,0.000406981,,,
24,0.000439644,,,
24,0.000405073,,,
24,0.000385284,,,
24,0.000370264,,,
24,0.000401735,,,
24,0.000391483,,,
24,0.000446558,,,
24,0.000407934,,,
24,0.000497103,,,
24,0.000366926,,,
24,0.000415087,,,
24,0.000425577,,,
24,0.000388861,,,
24,0.000414848,,,
24,0.000480652,,,
24,0.000366449,,,
24,0.00047946,,,
24,0.000409365,,,
24,0.000436544,,,
24,0.000447512,,,
24,0.000409842,,,
24,0.000386,,,
24,0.000412941,,,
24,0.00042963,,,
24,0.000484228,,,
24,0.000422478,,,
24,0.000402689,,,
24,0.000401497,,,
24,0.000409842,,,
24,0.000411272,,,
24,0.000415325,,,
24,0.000436068,,,
24,0.000406742,,,
24,0.000409842,,,
24,0.000634909,,,
24,0.000409842,,,
24,0.000379801,,,
24,0.000380516,,,
24,0.000364304,,,
24,0.001772642,,,
24,0.000689507,,,
24,0.000408888,,,
24,0.000405788,,,
24,0.000413418,,,
24,0.000492573,,,
24,0.000406504,,,
24,0.000412703,,,
24,0.000360012,,,
24,0.000409603,,,
24,0.000385523,,,
24,0.000414848,,,
24,0.000385523,,,
24,0.000462055,,,
24,0.000408411,,,
24,0.000434637,,,
24,0.00041914,,,
24,0.000384092,,,
24,0.000423431,,,
24,0.000402927,,,
24,0.000405312,,,
24,0.000413895,,,
24,0.000725508,,,
24,0.000404835,,,
24,0.000409126,,,
24,0.000416517,,,
24,0.000407696,,,
24,0.000468493,,,
24,0.000399351,,,
24,0.000558138,,,
24,0.000407696,,,
24,0.000386715,,,
24,0.000387907,,,
24,0.000381231,,,
24,0.000522852,,,
24,0.000451088,,,
24,0.00046277,,,
24,0.000383377,,,
24,0.000385284,,,
24,0.000529051,,,
24,0.000565767,,,
24,0.000408649,,,
24,0.000526667,,,
24,0.000389814,,,
24,0.000397921,,,
24,0.000412464,,,
24,0.000391245,,,
24,0.000398874,,,
24,0.000404119,,,
24,0.000604391,,,
24,0.000407457,,,
24,0.000408649,,,
24,0.000382662,,,
24,0.000416756,,,
24,0.000416279,,,
24,0.00041914,,,
24,0.000426054,,,
24,0.000391722,,,
24,0.000414133,,,
24,0.000537872,,,
24,0.000422239,,,
24,0.000410795,,,
24,0.000606775,,,
24,0.000407934,,,
24,0.000417948,,,
24,0.00039649,,,
24,0.000407934,,,
24,0.000483513,,,
24,0.000402212,,,
24,0.000342607,,,
24,0.000361681,,,
24,0.00040102,,,
24,0.00041008,,,
24,0.000443935,,,
24,0.000386238,,,
24,0.000446796,,,
24,0.000417948,,,
24,0.000389576,,,
24,0.000406265,,,
24,0.000390053,,,
24,0.000534534,,,
24,0.000447989,,,
24,0.000402689,,,
24,0.000406981,,,
24,0.000612259,,,
24,0.00041008,,,
24,0.000405788,,,
24,0.000386715,,,
24,0.000411034,,,
24,0.000385523,,,
24,0.000404358,,,
24,0.000392437,,,
24,0.00039959,,,
24,0.000405073,,,
24,0.00042057,,,
24,0.000443459,,,
24,0.000428915,,,
24,0.000394583,,,
24,0.000559568,,,
24,0.000358343,,,
24,0.00039053,,,
24,0.000531912,,,
24,0.000412464,,,
24,0.000406027,,,
24,0.00072813,,,
24,0.000411034,,,
24,0.000537872,,,
26,0.000906229,,,
26,0.000766039,,,
26,0.000422001,,,
26,0.000503778,,,
26,0.000444174,,,
26,0.000493765,,,
26,0.000427485,,,
26,0.000406027,,,
26,0.000464201,,,
26,0.000457525,,,
26,0.000430584,,,
26,0.000418425,,,
26,0.000732899,,,
26,0.000462055,,,
26,0.00052166,,,
26,0.000430584,,,
26,0.001695395,,,
26,0.000454664,,,
26,0.000437737,,,
26,0.000504971,,,
26,0.000435591,,,
26,0.000620604,,,
26,0.00041604,,,
26,0.000437975,,,
26,0.00057292,,,
26,0.000439644,,,
26,0.000791311,,,
26,0.000445127,,,
26,0.00039649,,,
26,0.0004704,,,
26,0.000632763,,,
26,0.000424385,,,
26,0.000453711,,,
26,0.000917912,,,
26,0.000506401,,,
26,0.000410318,,,
26,0.000473976,,,
26,0.000422955,,,
26,0.000469923,,,
26,0.00075841,,,
26,0.000476837,,,
26,0.000436783,,,
26,0.000409126,,,
26,0.000414133,,,
26,0.000534534,,,
26,0.000460863,,,
26,0.000504494,,,
26,0.000468254,,,
26,0.000456095,,,
26,0.000448227,,,
26,0.000519514,,,
26,0.000466824,,,
26,0.000665665,,,
26,0.000421286,,,
26,0.000419617,,,
26,0.000436068,,,
26,0.000542641,,,
26,0.000492096,,,
26,0.000444174,,,
26,0.0004673,,,
26,0.00050211,,,
26,0.000678062,,,
26,0.000486374,,,
26,0.000719547,,,
26,0.000452518,,,
26,0.000462055,,,
26,0.000531673,,,
26,0.000415087,,,
26,0.000458002,,,
26,0.000634193,,,
26,0.000463486,,,
26,0.000420332,,,
26,0.000440121,,,
26,0.000645638,,,
26,0.00043416,,,
26,0.000486135,,,
26,0.000425339,,,
26,0.000440359,,,
26,0.000417948,,,
26,0.00044179,,,
26,0.000781059,,,
26,0.000475645,,,
26,0.000708818,,,
26,0.000442505,,,
26,0.000449181,,,
26,0.000435591,,,
26,0.000470161,,,
26,0.000915766,,,
26,0.00048995,,,
26,0.00077486,,,
26,0.000469685,,,
26,0.000439167,,,
26,0.000435114,,,
26,0.000498056,,,
26,0.00041461,,,
26,0.00044775,,,
26,0.000489235,,,
26,0.000427008,,,
26,0.000686407,,,
26,0.000655174,,,
26,0.000466108,,,
26,0.000515699,,,
26,0.000445604,,,
26,0.000472307,,,
26,0.000729561,,,
26,0.000484228,,,
26,0.000439882,,,
26,0.000457764,,,
26,0.000523806,,,
26,0.000747919,,,
26,0.000865698,,,
26,0.00056386,,,
26,0.000455618,,,
26,0.000416517,,,
26,0.000440836,,,
26,0.000504255,,,
26,0.000449181,,,
26,0.000443697,,,
26,0.000448704,,,
26,0.000855923,,,
26,0.000475168,,,
26,0.000542164,,,
26,0.000412226,,,
26,0.000439167,,,
26,0.000437498,,,
26,0.000436068,,,
26,0.000530005,,,
26,0.000493526,,,
26,0.00043869,,,
26,0.000437498,,,
26,0.00044179,,,
26,0.000525713,,,
26,0.000538826,,,
26,0.000431061,,,
26,0.000491381,,,
26,0.000422716,,,
26,0.000459909,,,
26,0.000460148,,,
26,0.000458956,,,
26,0.000435829,,,
26,0.000416517,,,
26,0.000429153,,,
26,0.000500202,,,
26,0.000468493,,,
26,0.000417471,,,
26,0.000473261,,,
26,0.000441313,,,
26,0.000654221,,,
26,0.00045228,,,
26,0.000930071,,,
26,0.000559092,,,
26,0.000443935,,,
26,0.000566483,,,
26,0.000466347,,,
26,0.000869513,,,
26,0.000485182,,,
26,0.000467539,,,
26,0.000470161,,,
26,0.000458956,,,
26,0.000573874,,,
26,0.000444174,,,
26,0.00041914,,,
26,0.000440598,,,
26,0.000431776,,,
26,0.000440359,,,
26,0.000498295,,,
26,0.000547409,,,
26,0.000435829,,,
26,0.00051856,,,
26,0.000484943,,,
26,0.000546455,,,
26,0.000470638,,,
26,0.000439405,,,
26,0.000436306,,,
26,0.000452042,,,
26,0.000423908,,,
26,0.000607014,,,
26,0.000463247,,,
26,0.000446081,,,
26,0.000464439,,,
26,0.000644445,,,
26,0.000724316,,,
26,0.000468969,,,
26,0.000447512,,,
26,0.000446796,,,
26,0.000451088,,,
26,0.000474453,,,
26,0.000470877,,,
26,0.000436306,,,
26,0.000436068,,,
26,0.000491142,,,
26,0.001304865,,,
26,0.000443935,,,
26,0.000446796,,,
26,0.000441551,,,
26,0.000506639,,,
26,0.000465631,,,
26,0.000441074,,,
26,0.000413895,,,
26,0.000974417,,,
26,0.000444412,,,
26,0.000440359,,,
26,0.000456333,,,
26,0.000438929,,,
26,0.000435114,,,
26,0.000630379,,,
26,0.000422478,,,
26,0.000419378,,,
26,0.000430107,,,
26,0.000433922,,,
26,0.000478983,,,
26,0.000473022,,,
26,0.000558853,,,
26,0.00050211,,,
26,0.000455618,,,
26,0.000448227,,,
26,0.00080657,,,
26,0.000414371,,,
26,0.000497341,,,
26,0.000678301,,,
26,0.000412941,,,
26,0.000417709,,,
26,0.000660658,,,
26,0.000431061,,,
26,0.000499249,,,
26,0.000445366,,,
26,0.000646353,,,
26,0.000482559,,,
26,0.000812531,,,
26,0.000587225,,,
26,0.000414848,,,
26,0.000452757,,,
26,0.00045681,,,
26,0.000453949,,,
26,0.00043869,,,
26,0.00057888,,,
26,0.000390291,,,
26,0.000445366,,,
26,0.000573158,,,
26,0.000896454,,,
26,0.00043273,,,
26,0.000430107,,,
26,0.000454664,,,
26,0.000519753,,,
26,0.000446796,,,
26,0.000389099,,,
26,0.000472546,,,
26,0.000626326,,,
26,0.000441551,,,
26,0.000644684,,,
26,0.000439882,,,
26,0.000461578,,,
26,0.000428915,,,
26,0.000465393,,,
26,0.000484467,,,
26,0.000439405,,,
26,0.000483751,,,
26,0.000459909,,,
26,0.000436068,,,
26,0.000606537,,,
26,0.000415564,,,
26,0.000451565,,,
26,0.000524998,,,
26,0.000460625,,,
26,0.000411987,,,
26,0.000477552,,,
26,0.000490427,,,
26,0.000470638,,,
26,0.000438452,,,
26,0.000462055,,,
26,0.000434637,,,
26,0.000470877,,,
26,0.000453711,,,
26,0.00057292,,,
26,0.000440359,,,
26,0.000467539,,,
26,0.000409365,,,
26,0.000479937,,,
26,0.000673056,,,
26,0.000460625,,,
26,0.000458479,,,
26,0.000441551,,,
26,0.000702381,,,
26,0.000548124,,,
26,0.000493288,,,
26,0.000417471,,,
26,0.000661135,,,
26,0.000552416,,,
26,0.000463009,,,
26,0.000475168,,,
26,0.000484943,,,
26,0.000725031,,,
26,0.000478029,,,
26,0.000435352,,,
26,0.000490665,,,
26,0.000460863,,,
26,0.000472307,,,
26,0.000482559,,,
26,0.000589132,,,
26,0.000468731,,,
26,0.001002073,,,
26,0.000430584,,,
26,0.000465631,,,
26,0.000483274,,,
26,0.000464201,,,
26,0.000457764,,,
26,0.000508547,,,
26,0.000439882,,,
26,0.000437498,,,
26,0.000465393,,,
26,0.000435829,,,
26,0.000416756,,,
26,0.000496387,,,
26,0.00046587,,,
26,0.000432968,,,
26,0.000533581,,,
26,0.000417948,,,
26,0.000522852,,,
26,0.000458717,,,
26,0.00044632,,,
26,0.001277685,,,
26,0.00048852,,,
26,0.00048399,,,
26,0.000463247,,,
26,0.000439882,,,
26,0.000627041,,,
26,0.000607729,,,
26,0.000417948,,,
26,0.0004673,,,
26,0.000458956,,,
26,0.000430822,,,
26,0.000494242,,,
26,0.000469923,,,
26,0.000448227,,,
26,0.000496864,,,
26,0.000426531,,,
26,0.000438213,,,
26,0.00043869,,,
26,0.000854015,,,
26,0.000437498,,,
26,0.00043726,,,
26,0.000640154,,,
26,0.000947237,,,
26,0.000582457,,,
26,0.000468254,,,
26,0.000449419,,,
26,0.000481606,,,
26,0.00039649,,,
26,0.000429392,,,
26,0.000459433,,,
26,0.000392675,,,
26,0.000476599,,,
26,0.000432253,,,
26,0.000439405,,,
28,0.000531435,,,
28,0.000490189,,,
28,0.000503063,,,
28,0.000487089,,,
28,0.00049305,,,
28,0.000483751,,,
28,0.000531912,,,
28,0.000456095,,,
28,0.000495434,,,
28,0.000507116,,,
28,0.000643969,,,
28,0.000665188,,,
28,0.000493288,,,
28,0.000466108,,,
28,0.000472069,,,
28,0.000443697,,,
28,0.000468016,,,
28,0.000427961,,,
28,0.000621796,,,
28,0.000481129,,,
28,0.000552893,,,
28,0.000475645,,,
28,0.000447989,,,
28,0.000473738,,,
28,0.000521183,,,
28,0.000468254,,,
28,0.000475168,,,
28,0.00044775,,,
28,0.000450134,,,
28,0.000530243,,,
28,0.00047183,,,
28,0.000503778,,,
28,0.000608206,,,
28,0.000620365,,,
28,0.001084089,,,
28,0.000478745,,,
28,0.000580072,,,
28,0.000495434,,,
28,0.000449657,,,
28,0.000496626,,,
28,0.0004673,,,
28,0.000480413,,,
28,0.000464439,,,
28,0.000465631,,,
28,0.000526905,,,
28,0.000531197,,,
28,0.000501394,,,
28,0.000679731,,,
28,0.000482559,,,
28,0.000770807,,,
28,0.000492096,,,
28,0.000496864,,,
28,0.000461578,,,
28,0.000565529,,,
28,0.000446081,,,
28,0.000521421,,,
28,0.000503778,,,
28,0.00065136,,,
28,0.000476837,,,
28,0.000594378,,,
28,0.00073576,,,
28,0.000590801,,,
28,0.000519753,,,
28,0.0006001,,,
28,0.000600815,,,
28,0.000495434,,,
28,0.000502825,,,
30,0.000555992,,,
30,0.000481129,,,
