puzzle,solution,length of solution,time(s),Nodes expanded,,,length of solution,time(s),Nodes expanded,,length of solution,average time(s),average nodes expanded
"(1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 0, 15, 13, 14, 12, 8)","['RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN']",8,0.000294924,11,,,10,0.000418663,15,,,,
"(5, 1, 4, 8, 6, 7, 2, 0, 9, 10, 12, 3, 13, 14, 11, 15)","['UP', 'LEFT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT']",20,0.000576019,22,,,10,0.000246048,10,,,,
"(1, 2, 3, 4, 9, 5, 8, 0, 10, 11, 6, 12, 13, 7, 14, 15)","['LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",16,0.000633717,21,,,10,0.000296354,10,,,,
"(1, 2, 3, 4, 14, 0, 7, 8, 6, 5, 10, 11, 9, 13, 15, 12)","['DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",12,0.000532389,18,,,10,0.000285864,10,,,,
"(1, 2, 12, 3, 5, 10, 6, 4, 9, 14, 8, 7, 13, 0, 11, 15)","['UP', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",14,0.000414133,14,,,10,0.000448942,15,,,,
"(9, 7, 0, 4, 2, 3, 1, 8, 6, 5, 10, 12, 13, 14, 11, 15)","['LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",18,0.00052762,18,,,10,0.00038743,14,,,,
"(1, 3, 0, 6, 5, 2, 8, 4, 10, 11, 7, 12, 9, 13, 14, 15)","['RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",14,0.000383615,14,,,10,0.000336647,11,,,,
"(1, 10, 6, 2, 5, 0, 8, 4, 9, 7, 3, 12, 13, 14, 11, 15)","['UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT']",14,0.000430584,15,,,10,0.000387907,13,,,,
"(5, 3, 4, 11, 2, 1, 8, 6, 9, 10, 12, 15, 13, 14, 7, 0)","['UP', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",22,0.000755787,27,,,10,0.000243187,10,,,,
"(1, 3, 4, 8, 5, 6, 2, 11, 15, 13, 7, 14, 9, 0, 10, 12)","['UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",22,0.00105238,33,,,10,0.000265598,10,,,,
"(1, 2, 4, 8, 5, 6, 7, 0, 9, 14, 10, 3, 13, 15, 12, 11)","['DOWN', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN']",14,0.000522137,20,,,10,0.000427008,16,,,,
"(2, 5, 3, 4, 1, 10, 6, 8, 13, 7, 0, 15, 14, 9, 12, 11)","['LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",18,0.000910521,30,,,10,0.000274181,10,,,,
"(1, 2, 3, 4, 5, 6, 7, 8, 14, 10, 12, 15, 9, 0, 13, 11)","['RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",14,0.00064373,24,,,10,0.000273228,10,,,,
"(1, 2, 3, 4, 5, 0, 6, 8, 9, 10, 11, 12, 13, 7, 14, 15)","['DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",12,0.000545263,18,,,10,0.00030756,11,,,,
"(1, 2, 3, 4, 6, 0, 7, 8, 13, 10, 9, 15, 5, 14, 12, 11)","['DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",20,0.001254559,37,,,10,0.000444651,15,,,,
"(5, 1, 2, 7, 6, 11, 4, 0, 9, 12, 14, 3, 13, 10, 15, 8)","['DOWN', 'DOWN', 'LEFT', 'UP', 'LEFT', 'UP', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",22,0.000571251,22,,,10,0.000282049,10,,,,
"(1, 2, 3, 4, 5, 6, 12, 7, 13, 9, 10, 8, 14, 0, 11, 15)","['LEFT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",10,0.000274658,10,,,10,0.000348568,11,,,,
"(2, 5, 3, 4, 14, 6, 7, 8, 10, 1, 11, 12, 9, 0, 13, 15)","['RIGHT', 'RIGHT', 'UP', 'LEFT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",24,0.014897108,195,,,10,0.0002985,10,,,,
"(0, 1, 4, 12, 5, 3, 11, 6, 10, 8, 2, 7, 9, 13, 14, 15)","['RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",26,0.000891685,27,,,10,0.000272036,10,,,,
"(2, 3, 9, 4, 10, 7, 5, 8, 1, 14, 0, 11, 13, 15, 6, 12)","['DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",24,0.001901865,49,,,10,0.000413418,13,,,,
"(1, 2, 3, 4, 5, 6, 7, 0, 10, 11, 15, 8, 9, 13, 12, 14)","['DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",12,0.00031209,12,,,10,0.000449657,15,,,,
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 15, 13, 14, 12, 11)","['RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",6,0.000311613,11,,,10,0.000474691,16,,,,
"(1, 2, 4, 8, 6, 7, 10, 3, 5, 9, 0, 12, 13, 14, 11, 15)","['UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT']",12,0.000373602,13,,,10,0.000427485,14,,,,
"(0, 2, 3, 4, 1, 5, 6, 7, 9, 10, 12, 8, 13, 14, 11, 15)","['DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",8,0.000220299,8,,,10,0.000816107,27,,,,
"(1, 2, 3, 4, 5, 11, 7, 8, 9, 14, 0, 12, 13, 10, 6, 15)","['DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",18,0.000990629,32,,,10,0.000383854,13,,,,
"(2, 3, 4, 8, 1, 5, 12, 0, 11, 13, 6, 7, 9, 10, 14, 15)","['LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",24,0.000796318,28,,,10,0.000396252,13,,,,
"(1, 4, 0, 7, 6, 2, 3, 8, 5, 9, 14, 10, 13, 15, 12, 11)","['LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",20,0.000625134,23,,,10,0.000444412,15,,,,
"(2, 3, 8, 7, 1, 5, 10, 4, 9, 6, 11, 12, 13, 0, 14, 15)","['RIGHT', 'RIGHT', 'UP', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",18,0.000549793,20,,,10,0.000271082,10,,,,
"(1, 2, 3, 4, 9, 5, 12, 0, 6, 15, 8, 7, 13, 10, 11, 14)","['LEFT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",22,0.00115037,34,,,10,0.000263929,10,,,,
"(1, 2, 3, 4, 5, 6, 10, 7, 9, 8, 11, 12, 13, 14, 15, 0)","['UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",18,0.0018363,50,,,10,0.000272274,10,,,,
"(1, 5, 6, 3, 9, 11, 2, 7, 10, 14, 0, 4, 13, 15, 8, 12)","['DOWN', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",20,0.000724792,24,,,10,0.000227451,10,,,,
"(14, 1, 3, 4, 2, 10, 7, 0, 5, 9, 6, 8, 13, 15, 11, 12)","['LEFT', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",22,0.10519886,595,,,10,0.000305414,12,,,,
"(3, 11, 6, 4, 2, 1, 12, 8, 5, 10, 0, 7, 9, 13, 14, 15)","['UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",24,0.001083612,37,,,10,0.000360489,13,,,,
"(0, 1, 2, 3, 5, 6, 4, 8, 9, 7, 15, 11, 13, 10, 14, 12)","['RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",16,0.000589609,21,,,10,0.000374079,14,,,,
"(2, 3, 4, 8, 1, 10, 11, 0, 9, 5, 6, 12, 13, 7, 14, 15)","['UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",22,0.00372839,81,,,10,0.000349998,13,,,,
"(1, 2, 8, 3, 5, 6, 15, 0, 10, 12, 4, 7, 9, 13, 14, 11)","['LEFT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",22,0.000859976,29,,,10,0.000358582,13,,,,
"(2, 6, 3, 4, 1, 9, 11, 7, 5, 15, 14, 8, 13, 0, 10, 12)","['UP', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",16,0.000543833,19,,,10,0.000353575,13,,,,
"(3, 6, 7, 4, 1, 2, 10, 8, 5, 9, 15, 11, 13, 14, 12, 0)","['LEFT', 'UP', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",18,0.000647783,23,,,10,0.000483274,17,,,,
"(2, 3, 0, 8, 1, 5, 4, 7, 9, 10, 12, 6, 13, 14, 11, 15)","['DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",16,0.000468493,17,,,10,0.000539541,19,,,,
"(1, 2, 11, 7, 5, 6, 3, 4, 9, 14, 10, 8, 13, 15, 12, 0)","['UP', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",18,0.000796795,25,,,10,0.000252962,10,,,,
"(1, 2, 15, 3, 9, 7, 8, 14, 6, 5, 0, 4, 13, 10, 12, 11)","['UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",24,0.000964165,31,,,10,0.000296116,10,,,,
"(1, 2, 3, 4, 13, 9, 7, 0, 14, 5, 6, 10, 15, 11, 12, 8)","['LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",22,0.009824753,157,,,10,0.000504971,18,,,,
"(1, 2, 3, 11, 5, 6, 8, 0, 9, 10, 4, 15, 13, 14, 12, 7)","['UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",18,0.000746965,27,,,10,0.000285625,11,,,,
"(0, 1, 3, 4, 5, 2, 6, 8, 9, 14, 7, 11, 13, 15, 10, 12)","['RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",10,0.000385284,13,,,10,0.000850201,28,,,,
"(5, 1, 3, 4, 2, 6, 7, 8, 10, 11, 14, 12, 9, 0, 13, 15)","['RIGHT', 'UP', 'LEFT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",14,0.000630379,23,,,10,0.000284672,10,,,,
"(1, 6, 2, 7, 5, 10, 3, 0, 9, 11, 4, 8, 13, 14, 15, 12)","['LEFT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",14,0.000484943,17,,,10,0.000449896,14,,,,
"(1, 2, 3, 4, 5, 10, 8, 6, 9, 14, 12, 11, 13, 0, 15, 7)","['RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",18,0.000758171,26,,,10,0.000310421,12,,,,
"(1, 2, 0, 4, 5, 6, 3, 12, 9, 10, 8, 7, 13, 14, 11, 15)","['DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",8,0.000245333,8,,,10,0.000280142,10,,,,
"(1, 2, 0, 8, 5, 6, 4, 3, 9, 10, 7, 11, 13, 14, 15, 12)","['RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",10,0.00057435,22,,,10,0.000300884,11,,,,
"(1, 2, 3, 4, 10, 6, 8, 12, 5, 9, 11, 7, 13, 14, 15, 0)","['LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",14,0.000457764,15,,,10,0.000315428,11,,,,
"(9, 1, 3, 4, 2, 0, 7, 8, 6, 5, 10, 12, 11, 13, 14, 15)","['LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",24,0.002429485,67,,,10,0.000262976,10,,,,
"(1, 2, 0, 4, 5, 8, 3, 11, 9, 7, 6, 15, 13, 14, 12, 10)","['DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",16,0.000608921,20,,,10,0.000365019,14,,,,
"(1, 3, 0, 8, 5, 6, 10, 4, 9, 7, 2, 11, 13, 14, 15, 12)","['RIGHT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",24,0.010616302,166,,,10,0.000288963,10,,,,
"(1, 3, 7, 4, 6, 2, 10, 0, 5, 13, 11, 8, 9, 14, 12, 15)","['DOWN', 'LEFT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",26,0.001499653,46,,,10,0.000537872,19,,,,
"(1, 2, 3, 6, 9, 5, 12, 7, 10, 11, 0, 4, 13, 14, 8, 15)","['UP', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",28,0.002652407,68,,,10,0.000368357,13,,,,
"(10, 2, 0, 4, 1, 3, 7, 8, 6, 5, 14, 15, 9, 12, 13, 11)","['LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT']",26,0.001299858,39,,,10,0.000290632,10,,,,
"(1, 5, 6, 3, 9, 11, 2, 4, 0, 10, 7, 8, 13, 14, 15, 12)","['RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",16,0.000599623,20,,,10,0.000385523,13,,,,
"(1, 2, 4, 7, 5, 6, 11, 3, 9, 10, 0, 8, 13, 14, 15, 12)","['UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",10,0.000473022,18,,,10,0.000300646,10,,,,
"(1, 2, 4, 8, 5, 10, 6, 3, 9, 7, 11, 12, 13, 14, 15, 0)","['UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN']",12,0.000496864,18,,,10,0.000459194,16,,,,
"(5, 1, 2, 4, 9, 6, 3, 8, 0, 11, 7, 14, 13, 10, 15, 12)","['UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",14,0.00036335,14,,,10,0.000344992,12,,,,
"(1, 2, 7, 3, 5, 0, 6, 4, 9, 13, 10, 8, 14, 15, 11, 12)","['DOWN', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",22,0.013406515,187,,,10,0.000397921,14,,,,
"(1, 6, 2, 4, 5, 0, 3, 8, 9, 14, 12, 7, 13, 15, 10, 11)","['DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",20,0.002284288,65,,,10,0.00032115,10,,,,
"(1, 2, 8, 3, 9, 0, 6, 4, 11, 5, 7, 12, 13, 10, 14, 15)","['DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",14,0.00041604,14,,,10,0.00038743,13,,,,
"(1, 2, 8, 3, 6, 10, 4, 12, 5, 13, 11, 7, 9, 0, 14, 15)","['UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",18,0.000494242,18,,,10,0.000482321,15,,,,
"(5, 1, 2, 3, 9, 6, 8, 0, 13, 10, 15, 4, 14, 12, 7, 11)","['DOWN', 'LEFT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",20,0.000657797,25,,,10,0.000344992,10,,,,
"(1, 2, 3, 4, 6, 10, 8, 12, 5, 7, 0, 15, 9, 13, 14, 11)","['LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",14,0.000380278,14,,,10,0.000484467,17,,,,
"(5, 1, 3, 4, 2, 6, 7, 12, 13, 9, 8, 10, 14, 0, 11, 15)","['LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",18,0.000533581,18,,,10,0.000301838,10,,,,
"(1, 2, 3, 8, 10, 4, 14, 7, 6, 5, 0, 12, 9, 11, 13, 15)","['UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",28,0.00113225,36,,,10,0.000409842,13,,,,
"(1, 2, 3, 4, 5, 6, 7, 8, 13, 14, 0, 12, 11, 9, 10, 15)","['LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",14,0.000438452,17,,,10,0.000347614,13,,,,
"(0, 2, 3, 4, 1, 6, 15, 7, 5, 14, 10, 8, 9, 13, 12, 11)","['DOWN', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",14,0.000502825,19,,,10,0.00037694,13,,,,
