puzzle,solution,length of solution,time(s),Nodes expanded,,,length of solution,time(s),Nodes expanded,,length of solution,average time(s),average Nodes expanded
"(1, 2, 15, 3, 5, 11, 8, 0, 9, 7, 10, 4, 13, 6, 14, 12)","['DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",24,0.194694519,856,,,18,0.003354073,73,,,,
"(2, 5, 0, 4, 9, 1, 3, 8, 14, 7, 6, 11, 10, 13, 15, 12)","['DOWN', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",18,0.001079798,32,,,18,0.002091408,53,,,,
"(2, 7, 5, 4, 1, 0, 3, 8, 9, 6, 12, 15, 13, 10, 14, 11)","['UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT']",16,0.00052619,18,,,18,0.00057292,19,,,,
"(1, 4, 0, 11, 5, 2, 6, 7, 9, 10, 3, 8, 13, 14, 15, 12)","['LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",16,0.001762629,52,,,18,0.001435995,42,,,,
"(1, 2, 7, 3, 9, 5, 4, 8, 0, 6, 10, 15, 13, 14, 12, 11)","['UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",16,0.001057386,36,,,18,0.001899004,55,,,,
"(1, 7, 4, 8, 9, 3, 14, 2, 11, 5, 10, 12, 6, 13, 15, 0)","['LEFT', 'UP', 'UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",26,0.005436659,105,,,18,0.001346588,41,,,,
"(1, 3, 6, 4, 5, 2, 8, 12, 9, 10, 0, 11, 13, 14, 15, 7)","['RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",14,0.002894163,73,,,18,0.000854492,29,,,,
"(1, 2, 0, 4, 9, 6, 3, 7, 10, 5, 8, 12, 13, 11, 14, 15)","['DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",16,0.002877951,72,,,18,0.023431778,271,,,,
"(1, 2, 3, 4, 11, 13, 9, 0, 5, 14, 8, 7, 10, 15, 6, 12)","['DOWN', 'LEFT', 'DOWN', 'LEFT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT']",26,0.046903372,399,,,18,0.001295567,38,,,,
"(2, 5, 3, 4, 9, 1, 7, 8, 0, 11, 14, 12, 6, 13, 10, 15)","['DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",16,0.000658989,22,,,18,0.000566483,19,,,,
"(6, 1, 3, 4, 2, 10, 7, 8, 0, 5, 11, 12, 9, 13, 14, 15)","['RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",12,0.000334501,12,,,18,0.001346588,38,,,,
"(0, 1, 2, 4, 5, 6, 3, 12, 9, 10, 8, 7, 13, 14, 11, 15)","['RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",10,0.00032711,10,,,18,0.000665903,23,,,,
"(1, 2, 3, 4, 5, 7, 11, 10, 9, 14, 0, 8, 13, 15, 6, 12)","['DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",14,0.0012393,34,,,18,0.007025957,125,,,,
"(5, 1, 3, 4, 9, 0, 11, 7, 13, 2, 10, 15, 14, 6, 12, 8)","['DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN']",18,0.000668287,21,,,18,0.011836052,174,,,,
"(1, 3, 6, 4, 10, 0, 7, 11, 5, 2, 8, 15, 9, 14, 13, 12)","['RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",24,0.077988148,528,,,18,0.001313686,36,,,,
"(1, 2, 3, 4, 5, 6, 14, 8, 9, 7, 0, 11, 13, 10, 15, 12)","['UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",16,0.019110441,244,,,18,0.01200676,176,,,,
"(0, 2, 3, 7, 1, 6, 10, 4, 5, 9, 15, 8, 13, 14, 12, 11)","['RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN']",18,0.00437355,103,,,18,0.000934362,29,,,,
"(0, 1, 3, 4, 6, 2, 11, 8, 5, 7, 10, 12, 9, 13, 14, 15)","['RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",12,0.000493526,18,,,18,0.002258301,62,,,,
"(0, 1, 12, 3, 6, 5, 8, 4, 10, 2, 7, 15, 9, 13, 14, 11)","['DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",26,0.014825106,224,,,18,0.000925303,32,,,,
"(1, 3, 4, 11, 5, 2, 6, 0, 9, 10, 8, 7, 13, 14, 15, 12)","['UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",12,0.000361919,12,,,18,0.001061201,35,,,,
"(5, 6, 1, 3, 9, 2, 7, 4, 10, 14, 0, 8, 13, 15, 11, 12)","['UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'UP', 'LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",18,0.002919197,78,,,18,0.005546093,114,,,,
"(1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 12, 8, 13, 14, 11, 15)","['DOWN', 'LEFT', 'DOWN', 'RIGHT']",4,0.000131369,4,,,18,0.00460887,102,,,,
"(5, 3, 4, 7, 2, 1, 6, 8, 13, 9, 11, 12, 10, 0, 14, 15)","['LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",20,0.002652884,68,,,18,0.000538588,18,,,,
"(9, 5, 3, 4, 10, 1, 6, 7, 2, 14, 11, 8, 13, 0, 15, 12)","['UP', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",16,0.000461102,16,,,18,0.002354622,53,,,,
"(1, 7, 0, 4, 6, 3, 8, 11, 5, 2, 13, 12, 10, 9, 15, 14)","['LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",24,0.02498889,280,,,18,0.006356001,119,,,,
"(1, 2, 3, 4, 5, 10, 6, 8, 0, 9, 7, 12, 13, 14, 11, 15)","['RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",6,0.000235796,6,,,18,0.003576756,88,,,,
"(5, 4, 6, 8, 2, 7, 1, 0, 9, 10, 3, 12, 13, 14, 11, 15)","['LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",24,0.172077894,820,,,18,0.00270319,73,,,,
"(5, 1, 3, 4, 9, 2, 7, 11, 0, 13, 6, 8, 10, 14, 12, 15)","['RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",20,0.0048244,101,,,18,0.001917124,49,,,,
"(2, 10, 3, 4, 1, 6, 11, 7, 5, 9, 0, 15, 13, 14, 12, 8)","['RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",16,0.000766277,26,,,18,0.000595331,20,,,,
"(1, 4, 6, 11, 5, 3, 8, 7, 0, 9, 2, 12, 13, 10, 14, 15)","['RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",24,0.017080784,228,,,18,0.000777483,27,,,,
"(1, 2, 3, 6, 10, 7, 4, 8, 5, 9, 11, 12, 13, 0, 14, 15)","['RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",22,0.305279493,1065,,,18,0.000507593,18,,,,
"(2, 3, 0, 11, 1, 6, 4, 8, 5, 9, 15, 7, 13, 10, 14, 12)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",18,0.001511097,45,,,18,0.014061928,198,,,,
"(2, 6, 3, 4, 5, 1, 12, 7, 13, 9, 15, 11, 10, 0, 14, 8)","['LEFT', 'UP', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",22,0.022507429,259,,,18,0.025321722,285,,,,
"(2, 7, 5, 4, 1, 0, 3, 12, 10, 6, 8, 11, 9, 13, 14, 15)","['UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",18,0.001158237,37,,,18,0.000468254,18,,,,
"(1, 7, 2, 4, 5, 0, 3, 10, 13, 6, 15, 8, 14, 9, 12, 11)","['UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN']",18,0.00077939,24,,,18,0.003795147,88,,,,
"(1, 11, 10, 4, 5, 0, 3, 7, 9, 2, 6, 8, 13, 14, 15, 12)","['RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",16,0.003831148,84,,,18,0.00215435,58,,,,
"(0, 1, 3, 4, 5, 6, 11, 7, 2, 9, 10, 8, 13, 14, 15, 12)","['DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",14,0.00155592,46,,,18,0.000638485,21,,,,
"(2, 3, 11, 4, 1, 0, 6, 7, 5, 9, 10, 8, 13, 14, 15, 12)","['RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",12,0.000366211,12,,,18,0.000580072,18,,,,
"(1, 7, 6, 3, 5, 4, 10, 8, 9, 2, 0, 11, 13, 14, 15, 12)","['UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",16,0.004015207,91,,,18,0.001229286,38,,,,
"(2, 6, 3, 4, 10, 5, 7, 8, 0, 11, 14, 12, 1, 9, 13, 15)","['DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",18,0.001218319,40,,,18,0.000551462,18,,,,
"(5, 1, 3, 4, 2, 6, 7, 8, 9, 11, 15, 14, 13, 0, 10, 12)","['RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",16,0.00206995,58,,,18,0.025271654,284,,,,
"(1, 11, 2, 4, 9, 5, 7, 8, 13, 6, 0, 3, 14, 15, 10, 12)","['RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'UP', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",20,0.008755684,149,,,18,0.004605532,100,,,,
"(6, 2, 3, 4, 5, 0, 7, 8, 1, 14, 11, 12, 9, 10, 13, 15)","['LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'RIGHT']",24,1.081779957,2118,,,18,0.002294064,59,,,,
"(1, 6, 2, 4, 5, 15, 3, 8, 9, 7, 0, 11, 13, 10, 14, 12)","['LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",12,0.000412226,12,,,18,0.000530481,18,,,,
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 15, 10, 13, 0, 11, 12)","['RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT']",10,0.000865698,28,,,18,0.017580032,225,,,,
"(7, 2, 10, 4, 1, 0, 3, 8, 5, 6, 11, 12, 9, 13, 14, 15)","['RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",20,0.006256819,124,,,18,0.026812553,291,,,,
"(0, 1, 7, 4, 6, 3, 2, 8, 5, 10, 11, 12, 9, 13, 14, 15)","['RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",12,0.000464916,18,,,18,0.000920773,29,,,,
"(1, 2, 7, 3, 6, 11, 15, 4, 5, 13, 10, 8, 9, 0, 14, 12)","['UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",16,0.000785112,27,,,18,0.004365921,95,,,,
"(1, 3, 7, 4, 2, 0, 10, 8, 5, 14, 6, 12, 9, 13, 11, 15)","['LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",14,0.000624418,20,,,18,0.019294739,246,,,,
"(1, 2, 8, 3, 5, 6, 7, 4, 0, 13, 10, 15, 14, 9, 12, 11)","['RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",18,0.00131917,41,,,18,0.000738859,23,,,,
"(1, 3, 7, 8, 6, 2, 4, 0, 5, 10, 11, 12, 13, 9, 14, 15)","['UP', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",22,0.865883589,1859,,,18,0.001658916,49,,,,
"(3, 1, 2, 4, 5, 7, 10, 8, 0, 9, 6, 12, 13, 14, 11, 15)","['UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",18,0.008051395,149,,,18,0.000500441,18,,,,
"(2, 3, 4, 8, 1, 5, 10, 15, 9, 12, 6, 11, 13, 0, 7, 14)","['RIGHT', 'RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",24,0.007681847,142,,,18,0.000764847,24,,,,
"(1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 12, 8, 13, 14, 11, 15)","['DOWN', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",6,0.000223637,6,,,18,0.005869389,117,,,,
"(6, 1, 0, 3, 2, 10, 8, 4, 5, 13, 7, 12, 9, 14, 11, 15)","['RIGHT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",18,0.002087355,59,,,18,0.001241446,40,,,,
"(2, 3, 4, 8, 1, 9, 6, 0, 5, 15, 7, 10, 13, 14, 12, 11)","['UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN']",22,0.005792141,116,,,18,0.002215862,56,,,,
"(1, 2, 0, 4, 5, 10, 6, 7, 9, 14, 11, 3, 13, 15, 12, 8)","['RIGHT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",16,0.000781775,27,,,18,0.00167942,47,,,,
"(1, 7, 3, 2, 5, 9, 6, 8, 10, 11, 4, 12, 13, 14, 15, 0)","['UP', 'UP', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",28,126.0103803,21033,,,18,0.000531197,18,,,,
"(1, 7, 0, 3, 5, 2, 6, 12, 9, 10, 8, 4, 13, 14, 11, 15)","['LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",14,0.00144577,43,,,18,0.018026352,224,,,,
"(5, 1, 2, 4, 9, 11, 6, 7, 0, 14, 13, 8, 10, 15, 3, 12)","['RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",22,0.002625942,65,,,18,0.001416922,40,,,,
"(2, 3, 7, 11, 5, 1, 6, 4, 0, 9, 15, 8, 13, 10, 14, 12)","['UP', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN']",20,0.006423712,130,,,18,0.025145531,286,,,,
"(2, 6, 7, 3, 1, 0, 11, 4, 5, 9, 10, 8, 13, 14, 15, 12)","['UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",12,0.000381708,12,,,18,0.000785589,24,,,,
"(1, 6, 2, 3, 9, 7, 11, 4, 14, 5, 15, 8, 10, 13, 12, 0)","['LEFT', 'UP', 'UP', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",18,0.000980616,32,,,18,0.002232075,63,,,,
"(2, 7, 3, 8, 1, 4, 11, 12, 5, 9, 0, 15, 13, 10, 6, 14)","['DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",24,0.068382978,478,,,18,0.002363682,63,,,,
"(2, 11, 6, 3, 1, 5, 8, 4, 9, 10, 0, 7, 13, 14, 15, 12)","['UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",16,0.000552654,18,,,18,0.017799377,228,,,,
"(1, 6, 0, 7, 5, 14, 2, 3, 9, 15, 11, 4, 13, 12, 10, 8)","['DOWN', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",22,0.005767822,117,,,18,0.001101494,33,,,,
"(7, 2, 0, 3, 1, 5, 8, 4, 9, 6, 10, 11, 13, 14, 15, 12)","['LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",14,0.000535488,17,,,18,0.00071764,21,,,,
"(1, 2, 3, 4, 5, 6, 7, 8, 11, 13, 14, 12, 9, 0, 10, 15)","['UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",10,0.000318289,10,,,18,0.000923634,32,,,,
"(1, 4, 14, 7, 9, 6, 3, 11, 0, 10, 2, 8, 13, 5, 15, 12)","['UP', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",30,0.828415155,1920,,,18,0.000864029,25,,,,
"(1, 3, 7, 4, 9, 10, 15, 8, 13, 2, 0, 11, 14, 5, 6, 12)","['UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",20,0.001024008,31,,,18,0.006245852,118,,,,
