"(1, 2, 7, 3, 5, 6, 11, 4, 9, 10, 0, 8, 13, 14, 15, 12)","['UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",6,0.0009827613830566406
"(1, 2, 3, 4, 5, 10, 6, 8, 0, 9, 7, 11, 13, 14, 15, 12)","['RIGHT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",6,0.0006549358367919922
"(0, 1, 3, 4, 5, 2, 7, 8, 9, 6, 10, 11, 13, 14, 15, 12)","['RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",6,0.000965118408203125
"(1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12)","['DOWN', 'RIGHT', 'DOWN', 'DOWN']",4,0.0005145072937011719
"(1, 2, 4, 8, 5, 6, 3, 0, 10, 11, 7, 12, 9, 13, 14, 15)","['UP', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",10,0.002850770950317383
"(1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 15, 8, 13, 14, 12, 11)","['DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",6,0.0007734298706054688
"(2, 7, 6, 3, 1, 0, 8, 4, 5, 9, 10, 12, 13, 14, 11, 15)","['UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT']",14,0.0013873577117919922
"(2, 5, 3, 4, 1, 6, 8, 12, 9, 10, 7, 15, 13, 14, 11, 0)","['UP', 'UP', 'LEFT', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",12,0.006926059722900391
"(1, 2, 3, 4, 5, 6, 7, 8, 13, 9, 12, 15, 14, 11, 10, 0)","['UP', 'LEFT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT']",10,0.000457763671875
"(5, 1, 2, 4, 9, 6, 3, 7, 0, 14, 11, 8, 10, 13, 15, 12)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",12,0.0032236576080322266
"(1, 2, 3, 4, 6, 10, 7, 8, 5, 13, 0, 12, 9, 14, 11, 15)","['DOWN', 'LEFT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",10,0.0008959770202636719
"(1, 2, 3, 4, 5, 0, 6, 8, 9, 10, 7, 12, 13, 14, 11, 15)","['RIGHT', 'DOWN', 'DOWN', 'RIGHT']",4,0.00024962425231933594
"(0, 2, 3, 4, 1, 5, 7, 8, 9, 6, 10, 11, 13, 14, 15, 12)","['DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",6,0.0006010532379150391
"(1, 2, 3, 4, 5, 0, 6, 8, 9, 10, 7, 12, 13, 14, 11, 15)","['RIGHT', 'DOWN', 'DOWN', 'RIGHT']",4,0.00028777122497558594
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15)","['DOWN', 'RIGHT']",2,8.463859558105469e-05
"(1, 2, 3, 4, 9, 5, 7, 8, 13, 6, 11, 12, 10, 14, 15, 0)","['LEFT', 'LEFT', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",10,0.0015368461608886719
"(1, 2, 7, 3, 5, 6, 11, 4, 0, 13, 10, 8, 14, 9, 15, 12)","['RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",12,0.0025496482849121094
"(1, 2, 3, 4, 5, 6, 11, 7, 9, 14, 10, 8, 13, 0, 15, 12)","['UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",6,0.0005927085876464844
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0)",[],0,2.47955322265625e-05
"(1, 2, 3, 4, 9, 5, 6, 8, 0, 10, 7, 12, 13, 14, 11, 15)","['UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",6,0.0002944469451904297
"(1, 2, 3, 4, 5, 8, 10, 11, 9, 7, 12, 15, 13, 6, 14, 0)","['UP', 'LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",16,0.01598954200744629
"(1, 2, 3, 4, 5, 6, 11, 7, 9, 14, 10, 8, 13, 0, 15, 12)","['UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",6,0.0005905628204345703
"(1, 3, 7, 4, 9, 5, 2, 8, 13, 6, 11, 12, 10, 0, 14, 15)","['LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",12,0.004781961441040039
"(1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 12, 13, 14, 11, 15)","['LEFT', 'DOWN', 'DOWN', 'RIGHT']",4,0.00022983551025390625
"(0, 2, 3, 4, 1, 5, 7, 8, 9, 6, 10, 12, 13, 14, 11, 15)","['DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",6,0.0003814697265625
"(0, 2, 3, 4, 1, 5, 7, 8, 9, 6, 10, 11, 13, 14, 15, 12)","['DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",6,0.0006742477416992188
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 12, 13, 0, 11, 15)","['UP', 'RIGHT', 'DOWN', 'RIGHT']",4,0.00019550323486328125
"(1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 10, 12, 13, 14, 11, 15)","['DOWN', 'RIGHT', 'DOWN', 'RIGHT']",4,0.0003371238708496094
"(0, 2, 3, 4, 1, 6, 7, 8, 5, 10, 11, 12, 9, 13, 14, 15)","['DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",6,0.00031685829162597656
"(0, 1, 3, 4, 5, 2, 7, 8, 9, 6, 11, 12, 13, 10, 14, 15)","['RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",6,0.0005362033843994141
"(1, 6, 2, 3, 5, 7, 11, 4, 9, 14, 10, 8, 13, 0, 15, 12)","['UP', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",10,0.0022220611572265625
"(1, 2, 8, 3, 5, 6, 7, 4, 13, 9, 10, 12, 14, 0, 11, 15)","['LEFT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",12,0.0034492015838623047
"(0, 1, 2, 4, 5, 10, 3, 8, 9, 7, 6, 12, 13, 14, 11, 15)","['RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",10,0.0005185604095458984
"(0, 2, 3, 4, 1, 5, 6, 8, 9, 10, 7, 11, 13, 14, 15, 12)","['DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",6,0.00057220458984375
"(1, 2, 3, 4, 5, 6, 7, 8, 0, 13, 10, 12, 14, 9, 11, 15)","['RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT']",8,0.00034928321838378906
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12)","['RIGHT', 'DOWN']",2,0.00028777122497558594
"(1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12)","['DOWN', 'DOWN']",2,0.0002665519714355469
"(1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12)","['DOWN', 'DOWN']",2,0.00026106834411621094
"(1, 2, 4, 8, 5, 0, 6, 12, 9, 10, 3, 7, 13, 14, 11, 15)","['RIGHT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT']",10,0.0017483234405517578
"(1, 2, 4, 8, 5, 6, 3, 0, 9, 10, 7, 11, 13, 14, 15, 12)","['UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN']",6,0.0009715557098388672
"(1, 3, 11, 4, 5, 2, 10, 7, 9, 6, 0, 8, 13, 14, 15, 12)","['UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",10,0.002042531967163086
"(1, 2, 3, 4, 5, 10, 6, 0, 9, 7, 15, 8, 13, 14, 12, 11)","['DOWN', 'DOWN', 'LEFT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",10,0.0015523433685302734
"(1, 3, 6, 4, 5, 2, 7, 8, 9, 14, 10, 15, 13, 0, 12, 11)","['UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",14,0.024785757064819336
"(1, 2, 3, 4, 5, 6, 7, 0, 9, 15, 11, 8, 13, 10, 14, 12)","['DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",8,0.0007092952728271484
"(5, 1, 6, 4, 9, 3, 2, 7, 0, 10, 11, 8, 13, 14, 15, 12)","['UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",12,0.0027947425842285156
"(1, 2, 3, 4, 5, 10, 11, 6, 9, 7, 0, 8, 13, 14, 15, 12)","['UP', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",10,0.000835418701171875
"(1, 2, 0, 4, 5, 7, 3, 8, 9, 6, 10, 11, 13, 14, 15, 12)","['DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",6,0.0008685588836669922
"(1, 2, 3, 4, 5, 6, 8, 15, 9, 14, 10, 12, 13, 0, 11, 7)","['UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",16,0.02048659324645996
"(1, 2, 3, 4, 5, 0, 6, 8, 9, 10, 7, 11, 13, 14, 15, 12)","['RIGHT', 'DOWN', 'RIGHT', 'DOWN']",4,0.0005164146423339844
"(1, 2, 0, 4, 5, 6, 3, 8, 10, 11, 7, 12, 9, 13, 14, 15)","['DOWN', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",8,0.0009636878967285156
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 15, 13, 14, 12, 11)","['RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",6,0.0007050037384033203
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 0, 12, 13, 11, 10, 15)","['DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT']",6,0.0002932548522949219
"(1, 2, 3, 4, 5, 6, 7, 0, 9, 11, 12, 8, 13, 10, 14, 15)","['DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",6,0.0003743171691894531
"(1, 6, 2, 4, 9, 5, 3, 8, 10, 7, 0, 12, 13, 14, 11, 15)","['LEFT', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT']",10,0.002260923385620117
"(0, 2, 3, 4, 1, 6, 7, 8, 5, 10, 15, 11, 9, 13, 14, 12)","['DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",8,0.0006313323974609375
"(1, 2, 3, 4, 5, 7, 8, 0, 9, 6, 15, 11, 13, 10, 14, 12)","['LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",8,0.0011439323425292969
"(1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 11, 12, 13, 10, 14, 15)","['DOWN', 'DOWN', 'RIGHT', 'RIGHT']",4,0.00042366981506347656
"(1, 2, 3, 4, 5, 0, 6, 8, 9, 10, 7, 15, 13, 14, 12, 11)","['RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",8,0.001302480697631836
"(0, 5, 2, 3, 6, 1, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12)","['RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",10,0.0015878677368164062
"(0, 5, 3, 4, 2, 1, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",10,0.0016584396362304688
"(1, 2, 0, 3, 5, 7, 8, 4, 9, 6, 10, 11, 13, 14, 15, 12)","['RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",8,0.0017387866973876953
"(1, 2, 3, 4, 9, 5, 7, 8, 6, 10, 15, 11, 13, 0, 14, 12)","['RIGHT', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",10,0.003514528274536133
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 0, 10, 13, 11, 15, 12)","['RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT']",8,0.0003390312194824219
"(2, 3, 0, 4, 1, 6, 7, 8, 5, 10, 11, 12, 9, 13, 14, 15)","['LEFT', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",8,0.0011229515075683594
"(0, 5, 3, 4, 2, 1, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",10,0.001657724380493164
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 13, 14, 11, 0)","['UP', 'LEFT', 'DOWN', 'RIGHT']",4,0.0001227855682373047
"(1, 2, 7, 3, 5, 0, 6, 4, 9, 10, 11, 8, 13, 14, 15, 12)","['RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",6,0.0010247230529785156
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15)","['DOWN', 'RIGHT']",2,8.749961853027344e-05
"(2, 3, 7, 4, 1, 6, 11, 8, 5, 9, 14, 12, 13, 0, 10, 15)","['RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT']",12,0.001886129379272461
"(1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 15, 8, 13, 0, 14, 12)","['RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN']",6,0.0005338191986083984
"(2, 6, 3, 4, 5, 1, 7, 8, 13, 9, 10, 12, 14, 0, 11, 15)","['LEFT', 'UP', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT']",12,0.0018548965454101562
"(1, 3, 0, 4, 5, 2, 11, 7, 10, 6, 15, 8, 9, 13, 14, 12)","['LEFT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN']",12,0.002529144287109375
"(5, 1, 3, 4, 9, 2, 7, 0, 13, 10, 6, 8, 14, 15, 11, 12)","['LEFT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",14,0.001516580581665039
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 12, 13, 10, 14, 15)","['LEFT', 'DOWN', 'RIGHT', 'RIGHT']",4,0.00027298927307128906
"(1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 10, 12, 13, 14, 11, 15)","['DOWN', 'RIGHT', 'DOWN', 'RIGHT']",4,0.0003094673156738281
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0)",[],0,2.47955322265625e-05
"(1, 7, 6, 3, 5, 2, 4, 0, 9, 10, 11, 8, 13, 14, 15, 12)","['LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",10,0.003104686737060547
"(1, 6, 2, 3, 5, 0, 7, 4, 9, 10, 15, 8, 13, 11, 14, 12)","['DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",12,0.0028510093688964844
"(5, 1, 3, 4, 2, 6, 7, 8, 9, 11, 12, 15, 13, 10, 14, 0)","['UP', 'LEFT', 'LEFT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",12,0.00211334228515625
"(1, 2, 0, 3, 5, 6, 8, 4, 9, 14, 7, 11, 13, 15, 10, 12)","['RIGHT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",10,0.0022475719451904297
"(1, 2, 3, 4, 6, 10, 7, 8, 0, 13, 11, 12, 5, 9, 14, 15)","['DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",10,0.0016608238220214844
"(1, 2, 4, 7, 5, 0, 6, 3, 9, 10, 11, 15, 13, 14, 12, 8)","['RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",14,0.018529415130615234
"(1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 12, 8, 13, 14, 11, 15)","['DOWN', 'LEFT', 'DOWN', 'RIGHT']",4,0.00017833709716796875
"(1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 10, 11, 13, 14, 15, 12)","['DOWN', 'RIGHT', 'RIGHT', 'DOWN']",4,0.0005300045013427734
"(1, 2, 3, 4, 6, 13, 11, 7, 0, 5, 15, 8, 10, 9, 14, 12)","['RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN']",16,0.0024213790893554688
"(1, 2, 3, 4, 5, 6, 8, 0, 9, 11, 7, 12, 13, 10, 14, 15)","['LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",6,0.0004448890686035156
"(0, 2, 7, 3, 1, 9, 6, 4, 10, 5, 11, 8, 13, 14, 15, 12)","['DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",12,0.0027616024017333984
"(1, 3, 7, 4, 9, 5, 2, 8, 0, 6, 10, 11, 13, 14, 15, 12)","['UP', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",10,0.002887248992919922
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12)","['RIGHT', 'DOWN']",2,0.0002899169921875
"(1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12)","['UP', 'RIGHT', 'DOWN', 'DOWN']",4,0.00047588348388671875
"(1, 2, 3, 4, 9, 5, 7, 8, 0, 6, 15, 11, 13, 10, 14, 12)","['UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",8,0.0012145042419433594
"(1, 2, 7, 3, 5, 6, 11, 4, 9, 10, 8, 12, 13, 14, 15, 0)","['UP', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",8,0.0015401840209960938
"(1, 2, 3, 4, 5, 6, 7, 8, 10, 13, 11, 12, 9, 0, 14, 15)","['UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",6,0.0003108978271484375
"(1, 2, 4, 8, 5, 6, 3, 11, 9, 10, 0, 15, 13, 14, 12, 7)","['RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN']",12,0.011047601699829102
"(0, 2, 3, 4, 1, 6, 7, 8, 5, 9, 12, 15, 13, 10, 14, 11)","['DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT']",10,0.0014052391052246094
"(5, 1, 2, 3, 6, 0, 7, 4, 9, 11, 12, 8, 13, 10, 14, 15)","['LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",12,0.002085447311401367
"(1, 2, 3, 4, 5, 10, 6, 8, 9, 7, 0, 12, 13, 14, 11, 15)","['LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",6,0.0003292560577392578
"(1, 2, 3, 4, 5, 6, 7, 8, 10, 13, 0, 15, 9, 14, 12, 11)","['RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",12,0.0008335113525390625
"(1, 2, 8, 3, 9, 0, 7, 4, 6, 5, 11, 12, 13, 10, 14, 15)","['DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",14,0.02566814422607422
"(1, 2, 3, 4, 10, 9, 6, 7, 0, 5, 11, 8, 13, 14, 15, 12)","['UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",10,0.0010192394256591797
"(0, 1, 2, 4, 5, 6, 3, 8, 9, 10, 7, 15, 13, 14, 12, 11)","['RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",10,0.0032711029052734375
"(5, 1, 2, 3, 9, 6, 7, 4, 0, 10, 12, 8, 13, 14, 11, 15)","['UP', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",10,0.0013246536254882812
"(1, 3, 0, 4, 5, 2, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12)","['LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",6,0.0006473064422607422
"(1, 6, 2, 4, 5, 10, 3, 7, 9, 15, 0, 8, 13, 11, 14, 12)","['LEFT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",12,0.002465963363647461
"(5, 1, 3, 4, 2, 10, 6, 7, 9, 11, 0, 8, 13, 14, 15, 12)","['LEFT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",10,0.0011756420135498047
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 15, 13, 10, 12, 14)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",8,0.00037598609924316406
"(1, 2, 0, 4, 5, 6, 3, 8, 9, 14, 7, 12, 13, 15, 11, 10)","['DOWN', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",14,0.005242586135864258
"(2, 5, 3, 4, 1, 10, 6, 7, 0, 9, 11, 8, 13, 14, 15, 12)","['RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",10,0.001500844955444336
"(1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12)","['DOWN', 'DOWN']",2,0.00026607513427734375
"(0, 1, 2, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12)","['RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",6,0.0006213188171386719
"(1, 2, 3, 4, 5, 0, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12)","['RIGHT', 'RIGHT', 'DOWN', 'DOWN']",4,0.0004532337188720703
"(1, 2, 3, 4, 5, 6, 7, 8, 10, 13, 0, 12, 9, 14, 11, 15)","['DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",8,0.00037932395935058594
"(1, 6, 2, 4, 5, 0, 3, 7, 10, 11, 12, 8, 9, 13, 14, 15)","['UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",12,0.004587888717651367
"(1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 10, 12, 13, 14, 11, 15)","['DOWN', 'RIGHT', 'DOWN', 'RIGHT']",4,0.0003104209899902344
"(1, 2, 3, 4, 5, 6, 7, 0, 13, 10, 12, 8, 14, 9, 11, 15)","['DOWN', 'LEFT', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT']",10,0.0005440711975097656
"(1, 6, 0, 3, 5, 7, 2, 4, 9, 10, 12, 8, 13, 14, 11, 15)","['DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",10,0.0023310184478759766
"(0, 1, 2, 3, 5, 6, 8, 4, 9, 10, 7, 15, 13, 14, 12, 11)","['RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",12,0.009246826171875
